"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-09-09 09:00:04.957,25846.0514196063,25869.8827078104,25929.1217635934,-0.529830731371476,2.72741651781219,48.1852597952232
2023-09-09 13:01:10.426,25853.8217631504,25859.5194892531,25892.86903032,-2.88284135088179,1.6053649440734,48.5499739017083
2023-09-09 17:01:10.68,25900.1019057037,25863.7489404381,25861.5715320132,-1.00165207302052,1.08396154065461,50.7724965668076
2023-09-09 21:00:48.468,25847.7669068952,25859.692129001,25862.5877388995,-3.6912426910676,0.12892069431017,48.2350020389163
2023-09-10 01:01:14.243,25855.0189689017,25860.5521928515,25860.3070185796,-5.17789429510594,-0.932442303573053,48.6182146208352
2023-09-10 05:01:01.201,25802.2270466085,25851.7873182519,25860.8350130311,-10.4949639194274,-2.84494662674392,45.9513992496601
2023-09-10 09:01:28.575,25768.4032947088,25834.7036245636,25847.1115569083,-17.2393495154465,-5.72382720448444,44.2756914808527
2023-09-10 13:01:09.89,25719.9859208176,25798.6804275864,25831.2146840122,-26.1893070932165,-9.81692318223085,41.9191445798966
2023-09-10 17:00:58.13,25857.2577289958,25800.5785920065,25830.1353605037,-21.9524708439967,-12.244032714584,50.0383304773301
2023-09-10 21:01:31.166,25727.4775140651,25775.0703010392,25817.8112469453,-28.7356792945648,-15.5423620305802,43.8038083665445
2023-09-11 01:00:09.754,25830.5862874863,25780.7421492147,25816.2647337333,-25.4974854225838,-17.5333867089809,49.2174181737441
2023-09-11 05:00:37.101,25689.8395622823,25765.0294027294,25799.8665136465,-33.8975282978718,-20.8062150267591,43.1121208944066
2023-09-11 09:00:45.412,25135.3184217035,25648.0959029066,25723.3881652465,-84.3277665135975,-33.5105253241268,28.2457359320207
2023-09-11 13:00:43.23,25164.7540343283,25509.5951639731,25655.0868779898,-120.529496683896,-50.9143195960805,29.6328607307834
2023-09-11 17:01:54.943,25140.1388988994,25392.12744094,25583.5988709895,-149.48272062152,-70.6279998011683,29.1258005273702
2023-09-11 21:00:15.337,25195.6487662461,25265.1399366919,25522.9410429533,-166.035226076379,-89.7094450562105,31.9535695826107
2023-09-12 01:00:56.337,25750.8904123937,25277.3501067142,25521.1897547218,-132.818793038336,-98.3313146526355,52.4079625637004
2023-09-12 05:00:12.777,26124.2506413701,25475.1365506475,25561.616226777,-75.4971956908848,-93.7644908602854,60.9157034101978
2023-09-12 09:00:32.034,26108.9866724295,25663.9830782678,25586.7891211204,-30.9443839445157,-81.2004694771315,60.4400084241246
2023-09-12 13:00:23.687,25957.0128941098,25827.3578773098,25609.7426591249,-7.80895667078585,-66.5221669158623,55.7703158991522
2023-09-12 17:00:29.043,25979.2153846245,25984.0712009855,25624.6055688387,12.1772201422282,-50.7822895042442,56.3015035612828
2023-09-12 21:01:23.085,25920.9132435895,26018.0757672247,25647.7129369694,23.0462508944511,-36.0165814245052,54.4521635095591
2023-09-13 01:00:18.238,25950.6388958684,25983.3534181243,25729.2449843859,33.6705150457237,-22.0791621304594,55.2590885313661
2023-09-13 05:00:11.82,26105.7610782485,25982.7082992881,25823.3456887779,53.985078259564,-6.86631405245472,59.3102338313882
2023-09-13 09:01:44.732,26188.3962607352,26028.9849726132,25928.1714249615,75.8778123917436,9.68251123638496,61.3195148125452
2023-09-13 13:01:17.462,26133.3305883823,26059.8080133648,26021.9396071751,87.7728317960209,25.3005753483122,59.2209075235332
2023-09-13 17:00:50.908,26234.189827967,26122.4633302403,26070.2695487324,104.137782557737,41.068016790197,61.799712641852
2023-09-13 21:00:38.25,26249.2651188284,26182.1885748323,26082.7709964783,116.975157125718,56.2494448573013,62.18464449333
2023-09-14 01:02:27.752,26289.032017714,26218.8427627254,26100.7755310067,128.872167229671,70.7739893317752,63.2370150608303
2023-09-14 05:00:08.12,26298.8571890959,26240.9349483975,26134.9599605053,137.508332210757,84.1208579075715,63.5072306625263
2023-09-14 09:00:25.869,26751.7966456729,26364.6281598556,26212.2180866102,178.839434276608,103.064573181379,73.2635844508449
2023-09-14 13:00:47.119,26601.0436630528,26437.9989268728,26280.2311285565,197.157416663042,121.883141877711,66.8568453208292
2023-09-14 17:00:26.804,26615.5321234282,26511.2523277928,26346.7204513125,210.418078714694,139.590129245108,67.1541287293115
2023-09-14 21:01:18.614,26599.7941627008,26573.4047567901,26396.1237597577,217.154109623465,155.102925320779,66.4568165274375
2023-09-15 01:00:34.709,26575.9989482357,26628.8331086181,26434.8840285078,218.058742262761,167.694088709176,65.3518771224048
2023-09-15 05:00:52.18,26629.7143610924,26604.416651702,26484.5224057788,220.567490316163,178.268769030573,66.6979360026763
2023-09-15 09:00:09.818,26251.6156852011,26534.5310561317,26486.2649915022,189.857726294693,180.586560483397,51.5243618895403
2023-09-15 13:00:44.403,26356.7278271187,26482.7701968697,26497.0112623312,172.018763225213,178.87300103176,54.6154803695276
2023-09-15 17:00:57.488,26792.6088246204,26521.3331292537,26547.3689430219,190.85317357575,181.269035540558,64.6749419188123
2023-09-15 21:01:07.018,26704.2538824285,26546.9841160922,26587.9086123551,196.386255543617,184.29247954117,61.6900427998473
2023-09-16 01:00:57.005,26471.0937198106,26515.2599878359,26559.8383197689,179.883600175206,183.410703667977,54.5369677186253
2023-09-16 05:00:49.97,26528.2287749695,26570.5826057896,26552.5568309606,169.461995951377,180.620962124657,55.8867983402048
